id,AL,AK,AZ,AR,CA,CO,CT,FL,GA,ID,IL,IN,IA,KS,KY,LA,MD,MA,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,OR,RI,SC,TX,UT,VA,WA,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,worried_finances,tested_positive
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4909931,0.4055983,10.0309514,6.6293172,89.3311561,18.0272693,32.1139102,56.1557897,21.7770679,32.9656357,10.1239187,5.0135659,10.6536276,8.5366112,33.8388438,8.0487844,0.5331396,0.5181137,9.9643411,6.3589518,88.0735889,18.0730274,31.8379416,56.8577074,22.3517809,33.8142267,10.2173941,4.8418986,10.7412637,9.1017656,33.1982888,7.7777812,0.4776873,0.4989303,9.118356,5.8172279,86.7148799,18.2131299,31.1902794,57.5835988,22.9498432,34.3749976,10.9673597,5.2348741,10.959255,8.8802054,33.3246653,7.5000034,0.4124746,0.4336791,8.8223454,5.4863317,85.0884449,17.9306142,32.0548407,59.0421325,23.9864843,34.9960219,11.3076339,5.3060426,10.1851819,8.6255619,32.9288957,6.0810838,0.4077502,0.4290242,8.4913248,5.5062496,83.8955205,17.9420019,31.8582242,60.1722067,24.2490958,35.382454,11.0732902,5.3063687,10.3884113,8.7212927,34.0049598,5.6818208
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5331396,0.5181137,9.9643411,6.3589518,88.0735889,18.0730274,31.8379416,56.8577074,22.3517809,33.8142267,10.2173941,4.8418986,10.7412637,9.1017656,33.1982888,7.7777812,0.4776873,0.4989303,9.118356,5.8172279,86.7148799,18.2131299,31.1902794,57.5835988,22.9498432,34.3749976,10.9673597,5.2348741,10.959255,8.8802054,33.3246653,7.5000034,0.4124746,0.4336791,8.8223454,5.4863317,85.0884449,17.9306142,32.0548407,59.0421325,23.9864843,34.9960219,11.3076339,5.3060426,10.1851819,8.6255619,32.9288957,6.0810838,0.4077502,0.4290242,8.4913248,5.5062496,83.8955205,17.9420019,31.8582242,60.1722067,24.2490958,35.382454,11.0732902,5.3063687,10.3884113,8.7212927,34.0049598,5.6818208,0.5090211,0.5339603,8.7368823,5.7506025,82.6773307,18.209131,31.5313488,60.9927655,24.9799005,35.8319887,11.274118,5.3255638,10.2103135,8.4751543,34.4133676,5.2272751
25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1255441,1.0684124,16.5432938,11.9733204,37.1752591,16.7771043,33.9951558,67.0784414,38.334339,45.8225217,22.4914198,3.1758083,11.3693282,11.8569443,37.7537575,19.2307035,1.0252897,0.9689625,16.3934798,11.7441302,37.0067681,17.3337597,33.695744,68.1030929,38.4601291,45.2709705,22.8102123,3.0009656,11.06194,11.4267601,36.8454386,19.5652193,1.0060014,0.9514827,16.2769228,11.6839132,36.6762569,17.4479381,33.6546607,68.127142,37.8901877,44.4053643,22.4611853,2.9517322,11.1471366,11.2964873,36.0852788,18.8461583,0.849429,0.7937983,14.4035677,10.4318762,36.5192055,17.1911214,34.018593,68.2626907,37.7841391,44.0525338,22.2590836,2.7621241,10.74755,9.9120855,35.7205786,17.479685,0.9332085,0.8634372,15.6202846,11.1651037,35.9279102,18.0008025,33.3509209,67.3558741,37.198187,45.8815596,22.8696596,2.6552192,11.1839062,9.986022,34.392497,18.5950471
26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0029718,1.0029718,24.4849445,21.3153724,54.5380875,7.1879937,37.4801902,66.0063391,29.8732171,43.8193344,16.5610143,5.4675119,12.4213836,9.2767296,33.9228296,5.7522124,1.2985376,1.3741805,25.1607717,21.4630225,53.9408867,7.428115,36.1378205,65.7852564,29.8878205,44.6314103,15.625,4.7275641,14.1719745,9.7133758,34.0390879,7.4561404,1.3762626,1.4520202,25.0806452,21.2096774,54.6875,7.5636943,35.2327448,66.6934189,28.6516854,44.2215088,15.1685393,5.3772071,15.8653846,10.4166667,35.6677524,9.2920354,1.712828,1.8586006,25.4276827,21.3841369,55.2464229,7.6388889,34.5496894,66.8478261,28.1832298,44.1770186,15.4503106,5.5124224,17.6751592,11.6242038,35.3225806,9.9137931,1.8041237,1.9513991,25.9811617,21.899529,52.8892456,8.1395349,34.1940532,67.057903,29.1862285,45.9311424,15.8841941,5.399061,18.1372549,12.5816993,35.8085809,9.4262295
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7143285,0.7583934,12.0743445,8.6433977,80.8788154,14.0248091,37.4042671,61.3755099,26.3225339,44.0212549,14.125604,3.8850978,11.1041438,9.0553566,29.0540071,7.8804262,0.6026653,0.6306105,12.1211249,8.559072,78.4058562,13.720111,36.4277967,62.630955,27.7151886,44.5781423,14.4047585,3.9200525,10.5829591,8.8325948,28.4945862,9.2696525,0.5867324,0.6146865,11.717631,8.2560874,75.9199324,13.7493492,36.6725842,64.2689934,28.2036856,44.8574238,15.415115,4.0593942,10.9186508,9.1621264,29.1425697,7.5301114,0.6012216,0.6479815,11.2967504,7.9899922,72.7799715,13.8763961,37.1457229,65.313586,29.692468,46.1458677,16.0468405,4.1665524,10.9929294,8.7119581,29.7066272,5.6864673,0.5089621,0.5666776,10.6861874,7.4234236,70.4683635,14.0104393,36.4108314,65.8066377,30.6654004,45.3398632,16.3392092,4.0194721,10.6456176,8.7133789,29.6731621,4.9981389
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8292617,0.8616196,12.7611794,7.9837413,78.7152625,8.1399155,36.6784936,59.1900288,33.0080907,40.5639884,20.2935863,3.8504763,11.4639666,9.2008264,41.6825229,7.9351549,0.8675109,0.89946,12.786691,8.0530855,77.8488941,8.0951908,36.2068098,60.2663508,33.5969843,40.6580778,20.4096543,3.7857302,11.4572716,9.4589646,41.8056486,7.8571154,0.8039712,0.8251098,12.2282419,7.8112527,76.8054036,8.2026433,36.0264223,61.4061497,34.2626385,41.0729983,20.5144492,3.7384196,11.483721,9.5439327,41.3493979,6.7223269,0.8109069,0.8171126,12.0257004,7.6134979,75.6568796,7.9438518,35.9015974,62.4574268,35.1054551,41.1934158,20.5408719,3.6363393,11.2186168,9.4877987,41.2514178,7.2265375,0.7697706,0.7612703,12.1654502,7.5688601,74.8941642,8.1177924,35.4975366,63.4986642,36.2486533,41.5084419,21.0081471,3.6157695,11.1281756,9.4044116,41.0949471,7.4252951
29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0252897,0.9689625,16.3934798,11.7441302,37.0067681,17.3337597,33.695744,68.1030929,38.4601291,45.2709705,22.8102123,3.0009656,11.06194,11.4267601,36.8454386,19.5652193,1.0060014,0.9514827,16.2769228,11.6839132,36.6762569,17.4479381,33.6546607,68.127142,37.8901877,44.4053643,22.4611853,2.9517322,11.1471366,11.2964873,36.0852788,18.8461583,0.849429,0.7937983,14.4035677,10.4318762,36.5192055,17.1911214,34.018593,68.2626907,37.7841391,44.0525338,22.2590836,2.7621241,10.74755,9.9120855,35.7205786,17.479685,0.9332085,0.8634372,15.6202846,11.1651037,35.9279102,18.0008025,33.3509209,67.3558741,37.198187,45.8815596,22.8696596,2.6552192,11.1839062,9.986022,34.392497,18.5950471,0.8926248,0.8224552,16.6931915,12.7313134,36.0462627,18.0395079,32.9385725,67.4609953,36.1955125,46.038123,22.7609497,2.9173154,11.5029703,10.4096537,34.7451891,19.5652193
30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5538022,0.5538022,8.6534117,5.3999096,89.8170438,15.4450262,34.6101541,58.4995467,23.6854034,36.1967362,10.9020852,3.467815,11.2409138,8.825079,36.7501304,3.5714286,0.5692264,0.5692264,8.9473684,5.5606407,89.1081871,15.7478428,33.248731,59.4139363,24.6192893,36.6635902,10.9137056,3.5763729,10.5693348,8.7043379,36.0215054,5.2486188,0.6017334,0.6017334,8.9631336,5.4147465,87.8019324,16.175772,33.8642659,60.1800554,25.0923361,38.8042475,11.611265,3.6703601,10.5757576,8.7155963,36.2446744,4.7979798,0.4592275,0.4592275,9.2068646,5.635436,85.5528846,16.6745506,34.361949,61.8329466,25.638051,39.4663573,12.4593968,4.199536,10.8782435,9.4966443,35.819398,3.2994924,0.4729247,0.4514931,8.8303821,5.3821062,85.0593824,16.5579879,34.8982424,62.5115634,26.3413506,39.7086031,12.372803,4.0471785,10.7599432,9.6924177,35.5150215,3.2828283
31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7321172,0.7349939,13.0585011,8.6825519,84.7140716,14.3938706,36.1113328,59.7340364,27.583499,41.9002872,16.5346781,5.2209576,10.3371807,8.9633226,35.9913655,9.082397,0.6661349,0.6832239,12.4691875,8.1561871,84.204887,14.5306638,35.2239034,60.5476724,28.1401085,42.2920796,16.8591065,5.2348262,10.3862935,9.083075,35.9401806,8.6111095,0.6849505,0.7261962,11.9527792,7.5750428,83.4327919,14.3979846,34.4333631,61.3089597,28.2921749,42.3947336,16.6429263,5.0569794,10.1929834,8.9863184,35.3482129,8.8740441,0.5694916,0.6113016,11.4110116,7.226195,82.0535924,14.5246426,34.8857343,61.7572913,29.2119749,42.5925847,16.4460239,5.0985017,9.9440736,9.007687,34.9379913,8.4795322,0.5825534,0.6132003,11.1067845,7.1217282,80.9620478,14.4520069,34.6220473,62.4960628,30.0236235,42.6850335,16.1968527,4.9370065,9.7480469,8.6844088,34.7253045,9.0291297
32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6531572,0.7132492,12.4889332,8.21938,75.1795579,8.0834341,32.564654,65.2129033,34.2855715,40.6972105,17.7549408,3.9974431,10.1616207,8.0672755,37.8822782,7.2199885,0.6777835,0.7379647,12.487637,8.1355097,74.1896954,8.0010157,32.1453314,66.258549,34.931095,40.8892576,18.0380675,3.9704567,10.0430141,7.9833578,37.7050244,7.0779378,0.6667507,0.7235061,12.3677183,8.0061313,73.2119023,7.8733425,31.3302358,66.7539022,35.5866063,40.7416504,17.8007108,3.9847914,10.148898,8.2622884,37.3849632,7.452243,0.6856278,0.7409429,12.3643066,8.151578,71.8202309,7.944531,31.1132091,67.3945506,36.6742912,40.7431321,17.8422207,4.0937125,10.4400706,8.6271174,37.3295118,7.4561538,0.6576168,0.7112829,12.0691381,7.9149235,70.4656104,7.7743572,30.6930173,68.5402776,37.254803,40.9688303,18.1569266,4.0276806,10.5927205,8.4128888,37.3102499,7.2490839
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8928313,0.9897222,16.1924684,13.0670473,28.6168326,18.0318511,38.73167,67.0861757,37.64603,49.9610212,24.7233691,3.7558822,9.9342283,8.8674798,31.958624,14.7616658,0.9334432,1.0197234,15.8007272,12.3606625,29.5208527,17.9090471,38.7533594,66.7246301,39.2784942,51.0172334,26.0849091,4.0579943,10.539027,8.1118866,33.870817,16.6674324,0.9553317,1.0135882,16.1914832,12.7799724,30.4802052,18.3287203,37.9648816,66.6353048,39.7422342,50.5862949,25.0807417,4.2416779,10.8983897,8.417845,33.9049996,18.2250192,0.8717252,0.9138009,16.7861357,13.0554771,32.4903215,17.3031432,37.5936918,66.5492919,38.56724,50.6747326,24.7675312,3.6603716,10.873962,8.1708638,33.4837614,18.2247296,0.8233445,0.8651005,17.523497,13.7479054,34.1297959,17.3149877,37.9363359,66.2503278,38.0650354,50.6754971,24.2920303,3.765457,11.7196585,8.9621243,33.0592951,17.105749
34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2985107,1.2316062,20.189998,16.229791,28.6506659,20.4346427,35.6160365,69.093886,38.0796692,48.8775834,23.150895,3.8765914,11.3129699,9.7499426,30.6637447,17.7272888,1.4868509,1.4206112,20.1603514,15.6724866,29.3146137,21.1697268,35.8219267,69.371958,38.4198647,48.8824352,23.9885874,4.22054,11.8723586,10.4437281,29.8985872,18.6508085,1.3739382,1.3083456,20.1033847,15.7980026,29.9859065,22.2649545,35.2655866,69.4165439,38.580881,48.8123266,23.3778374,4.0704021,11.3495368,9.9100333,29.3750934,20.2381113,1.2644652,1.1985671,20.2573551,15.8642013,30.6133064,22.6982176,35.1297143,69.934592,38.2423678,49.095933,22.6837093,4.5946197,9.8789268,9.4692895,28.344123,21.4285894,1.0352755,0.9703194,21.0246499,16.551326,30.5819312,22.6920882,35.9722449,69.3536231,37.6786379,49.1839611,23.116963,4.2966915,10.9890719,9.269437,27.7218373,21.2500177
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3848677,0.3911257,8.6052652,5.788372,87.5000135,19.478945,34.1926174,59.4571609,22.516241,37.7432393,9.3718419,5.2406822,11.9150221,9.0106187,32.5058532,3.846141,0.4337036,0.4166855,8.6317334,5.9966054,87.2261601,20.0035028,33.9003579,61.1485254,22.4823148,37.3357658,9.1445389,5.6752982,12.4693362,9.3248451,32.5595679,3.979225,0.4068809,0.3974429,8.3933901,5.921717,86.2477967,20.0453872,33.2139375,62.3165732,22.7396839,37.5809876,9.3995543,5.8853513,12.5167252,9.6810227,32.8026545,3.5116998,0.357613,0.3481269,8.0937575,5.6639191,85.9341848,19.35544,33.0421553,63.4634513,23.3127767,38.043792,9.3696841,5.8410324,12.7224623,10.0386889,33.1802645,2.1523179,0.4055632,0.3644038,8.0390688,5.6050651,86.0028096,18.7456894,33.1335847,63.8184057,24.0582033,37.9622768,9.8116475,6.2499914,12.4081684,10.2692578,34.2063569,2.6984127
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4606225,0.47817,10.7552462,7.6085664,86.0508339,11.1545127,32.5230554,60.0747667,29.1002734,39.6460287,14.397774,2.6945984,11.6043061,10.2579937,39.3842024,7.7610716,0.5741506,0.5914183,11.3659312,8.3046232,84.4077496,11.5312325,32.0669059,61.1026633,29.9712994,39.866435,14.6354533,2.8497286,12.1590907,10.9070583,40.2708428,7.2947167,0.7536738,0.7110866,11.1857945,7.6803711,83.9438171,11.1436583,31.0377304,61.3462875,29.3587608,38.9636615,14.0435585,3.0035918,11.6712297,9.8491054,39.2231346,6.7907144,0.8299935,0.8299935,10.5645525,7.2849065,83.1309688,11.2391209,30.5715316,62.1844123,30.6280702,38.5723011,14.3334311,3.111684,12.2174178,10.3531393,38.2085608,8.1362923,0.8349906,0.7755924,10.2008689,6.832447,82.6918953,11.0548788,29.6571269,61.7993533,30.7562187,39.6728947,14.1295132,2.7480885,12.7638013,11.1412222,38.5521505,8.2663429
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5741506,0.5914183,11.3659312,8.3046232,84.4077496,11.5312325,32.0669059,61.1026633,29.9712994,39.866435,14.6354533,2.8497286,12.1590907,10.9070583,40.2708428,7.2947167,0.7536738,0.7110866,11.1857945,7.6803711,83.9438171,11.1436583,31.0377304,61.3462875,29.3587608,38.9636615,14.0435585,3.0035918,11.6712297,9.8491054,39.2231346,6.7907144,0.8299935,0.8299935,10.5645525,7.2849065,83.1309688,11.2391209,30.5715316,62.1844123,30.6280702,38.5723011,14.3334311,3.111684,12.2174178,10.3531393,38.2085608,8.1362923,0.8349906,0.7755924,10.2008689,6.832447,82.6918953,11.0548788,29.6571269,61.7993533,30.7562187,39.6728947,14.1295132,2.7480885,12.7638013,11.1412222,38.5521505,8.2663429,0.7044896,0.6435346,10.1276973,6.6759035,81.9355211,11.5704302,29.564975,61.3988128,31.2857522,40.0358119,14.4654987,2.9983277,12.1215313,11.7914158,38.2643001,5.2403349
38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6702706,0.7298858,16.6158306,11.3409922,75.1177068,14.815357,41.5826529,63.4313898,31.6666711,46.6526396,20.126056,2.8431292,11.8317968,10.2815023,35.0171168,8.4541063,0.5954156,0.6556842,16.5545912,11.2279948,73.393531,15.3277356,41.3622354,64.7833735,32.8094042,46.8563941,20.4616302,2.7612552,12.0702467,9.7020543,35.1245783,7.7830115,0.7474367,0.8076739,15.9646834,10.7976032,72.120748,15.2105066,41.1572401,65.3824382,33.2527675,46.7301452,20.2303174,2.6300806,11.469187,9.2540433,34.8307808,9.0277778,0.7036857,0.7203832,15.1671272,10.2646271,69.9444515,15.7555965,40.2241771,66.6146614,34.6623084,47.4035066,21.0414447,3.0221376,11.556807,9.5726148,34.8233715,9.4936669,0.6735279,0.6903698,14.4163082,9.6343189,68.8651409,15.8687017,39.5684361,68.3481062,35.3672298,47.284927,21.3060972,2.8722522,11.4766071,9.5853649,34.1731865,10.7594846
39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5692264,0.5692264,8.9473684,5.5606407,89.1081871,15.7478428,33.248731,59.4139363,24.6192893,36.6635902,10.9137056,3.5763729,10.5693348,8.7043379,36.0215054,5.2486188,0.6017334,0.6017334,8.9631336,5.4147465,87.8019324,16.175772,33.8642659,60.1800554,25.0923361,38.8042475,11.611265,3.6703601,10.5757576,8.7155963,36.2446744,4.7979798,0.4592275,0.4592275,9.2068646,5.635436,85.5528846,16.6745506,34.361949,61.8329466,25.638051,39.4663573,12.4593968,4.199536,10.8782435,9.4966443,35.819398,3.2994924,0.4729247,0.4514931,8.8303821,5.3821062,85.0593824,16.5579879,34.8982424,62.5115634,26.3413506,39.7086031,12.372803,4.0471785,10.7599432,9.6924177,35.5150215,3.2828283,0.518487,0.4972376,9.1392874,5.6686719,83.0679157,17.5862069,33.7257618,64.4275162,27.2622345,40.8356417,13.1348107,4.1782087,10.2633617,8.7616822,34.9533437,2.8061224
40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7124682,0.7057864,16.0070265,12.0465357,27.0812043,19.3931948,35.6624627,66.4168035,38.7572324,48.2833646,22.654723,3.312381,11.1499836,9.4140918,34.4140996,19.9250148,0.8383959,0.8318565,16.6910677,12.8126559,27.24495,19.2528347,36.1445236,66.2162754,38.0750207,47.2377957,22.7794423,3.470444,11.4638561,9.6935953,34.8602845,18.8087067,0.8326153,0.8117713,17.5050151,13.899044,27.8534506,19.6748358,35.5685333,65.3176118,37.8052825,47.8039424,23.1436113,3.4812883,10.7149163,9.2340086,35.3228691,18.6132303,0.8833624,0.8518071,18.3469048,14.472414,27.644379,19.5887378,36.3204571,65.2685248,37.2973851,47.3097845,22.615546,3.6264005,11.174155,9.2336914,35.6630753,19.7987654,0.9875409,0.9177058,18.6709105,14.7784707,28.2678698,20.1025264,36.5494521,65.2415448,36.9819166,47.5270881,22.2884341,3.2603281,11.2503808,9.0438504,36.049156,19.5652795
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6026653,0.6306105,12.1211249,8.559072,78.4058562,13.720111,36.4277967,62.630955,27.7151886,44.5781423,14.4047585,3.9200525,10.5829591,8.8325948,28.4945862,9.2696525,0.5867324,0.6146865,11.717631,8.2560874,75.9199324,13.7493492,36.6725842,64.2689934,28.2036856,44.8574238,15.415115,4.0593942,10.9186508,9.1621264,29.1425697,7.5301114,0.6012216,0.6479815,11.2967504,7.9899922,72.7799715,13.8763961,37.1457229,65.313586,29.692468,46.1458677,16.0468405,4.1665524,10.9929294,8.7119581,29.7066272,5.6864673,0.5089621,0.5666776,10.6861874,7.4234236,70.4683635,14.0104393,36.4108314,65.8066377,30.6654004,45.3398632,16.3392092,4.0194721,10.6456176,8.7133789,29.6731621,4.9981389,0.5039569,0.539917,10.8400288,7.6579655,68.1748943,13.7649955,35.4880767,66.171603,32.0716586,45.8234141,16.8346222,4.196787,10.3143125,8.5252701,29.4058026,5.3653189
42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6661349,0.6832239,12.4691875,8.1561871,84.204887,14.5306638,35.2239034,60.5476724,28.1401085,42.2920796,16.8591065,5.2348262,10.3862935,9.083075,35.9401806,8.6111095,0.6849505,0.7261962,11.9527792,7.5750428,83.4327919,14.3979846,34.4333631,61.3089597,28.2921749,42.3947336,16.6429263,5.0569794,10.1929834,8.9863184,35.3482129,8.8740441,0.5694916,0.6113016,11.4110116,7.226195,82.0535924,14.5246426,34.8857343,61.7572913,29.2119749,42.5925847,16.4460239,5.0985017,9.9440736,9.007687,34.9379913,8.4795322,0.5825534,0.6132003,11.1067845,7.1217282,80.9620478,14.4520069,34.6220473,62.4960628,30.0236235,42.6850335,16.1968527,4.9370065,9.7480469,8.6844088,34.7253045,9.0291297,0.5799373,0.631932,10.8068698,6.9105665,79.413637,14.2314797,33.9421784,63.0732188,30.9109347,42.9270922,16.45423,4.9976668,9.9181233,8.7158436,33.9219349,8.9453911
43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0060014,0.9514827,16.2769228,11.6839132,36.6762569,17.4479381,33.6546607,68.127142,37.8901877,44.4053643,22.4611853,2.9517322,11.1471366,11.2964873,36.0852788,18.8461583,0.849429,0.7937983,14.4035677,10.4318762,36.5192055,17.1911214,34.018593,68.2626907,37.7841391,44.0525338,22.2590836,2.7621241,10.74755,9.9120855,35.7205786,17.479685,0.9332085,0.8634372,15.6202846,11.1651037,35.9279102,18.0008025,33.3509209,67.3558741,37.198187,45.8815596,22.8696596,2.6552192,11.1839062,9.986022,34.392497,18.5950471,0.8926248,0.8224552,16.6931915,12.7313134,36.0462627,18.0395079,32.9385725,67.4609953,36.1955125,46.038123,22.7609497,2.9173154,11.5029703,10.4096537,34.7451891,19.5652193,1.0125543,0.9700922,17.6857827,13.6293432,35.1606673,18.400056,32.5271869,68.2443027,35.428158,46.8513478,22.0538431,2.806673,12.3203503,11.4468357,36.315312,18.3760596
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6572691,0.6389319,14.5336206,8.68129,78.3078822,17.196903,38.0501421,62.7741819,28.9134616,45.0948571,18.8799969,2.9247092,13.2252907,11.0996641,37.5822621,8.181838,0.5677188,0.5491184,14.4152897,8.6866521,76.3913,17.0816503,36.7659321,62.6856022,28.8617038,45.4910059,19.1431623,2.8292358,13.3576411,11.2237846,37.6303342,8.598748,0.6113327,0.6325529,13.7644421,8.5901838,74.5375939,17.0179571,37.3030791,63.3870906,29.9277369,45.0961116,19.4036354,2.8251131,13.4753633,10.7393893,37.7592184,7.2693325,0.6258344,0.6390602,13.9681553,8.5317696,73.1102555,16.8040665,36.8059121,63.7988373,30.2817793,45.346877,19.5667083,2.829981,13.0844735,10.7760309,38.4342331,8.4118554,0.713916,0.727059,13.678473,8.3734815,71.8291243,17.5597234,37.2129367,65.1294077,32.0006067,45.9868875,20.0682959,2.9076908,12.0471611,10.5967147,38.2107395,10.3125334
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1561004,1.1525886,20.469487,15.2181439,22.6744714,12.1036842,35.2505881,64.5738568,34.4606866,49.0121984,24.4896887,4.8416097,13.3615577,12.2067932,33.7535737,16.8043231,1.2299599,1.2603955,21.3323275,15.843124,22.7288988,13.0122752,36.019849,63.9199306,34.1111699,48.801491,24.2209364,4.6151117,13.556253,12.2432648,33.6532961,18.6207711,1.2134038,1.2623355,21.2321392,16.0357687,22.7052709,13.122299,35.608243,63.8539294,33.1862164,48.1553941,23.8514392,4.4543092,14.1041193,12.7327317,33.642946,19.3810775,1.359579,1.4106377,21.6062473,16.5930047,22.4711022,13.6371419,35.5143297,62.8319251,31.8478322,48.5490929,23.5191729,4.5727441,14.1149951,12.0487893,33.3562769,21.6622075,1.328468,1.4253385,21.8784546,16.4583111,22.8956121,14.0262232,36.4165231,62.3838627,31.6656256,48.6996257,23.2305691,4.6121593,14.532572,11.5817967,34.3148707,20.2519887
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8675109,0.89946,12.786691,8.0530855,77.8488941,8.0951908,36.2068098,60.2663508,33.5969843,40.6580778,20.4096543,3.7857302,11.4572716,9.4589646,41.8056486,7.8571154,0.8039712,0.8251098,12.2282419,7.8112527,76.8054036,8.2026433,36.0264223,61.4061497,34.2626385,41.0729983,20.5144492,3.7384196,11.483721,9.5439327,41.3493979,6.7223269,0.8109069,0.8171126,12.0257004,7.6134979,75.6568796,7.9438518,35.9015974,62.4574268,35.1054551,41.1934158,20.5408719,3.6363393,11.2186168,9.4877987,41.2514178,7.2265375,0.7697706,0.7612703,12.1654502,7.5688601,74.8941642,8.1177924,35.4975366,63.4986642,36.2486533,41.5084419,21.0081471,3.6157695,11.1281756,9.4044116,41.0949471,7.4252951,0.7216056,0.7230786,11.8594094,7.3665329,74.0796034,8.094835,35.1600735,64.2578989,37.1212523,42.0891673,21.5022223,3.6662878,11.3534449,9.3870862,40.4244603,6.8944698
